"iter1",-232.916,2.000
"iter2",-232.916,2.000
"iter3",-232.916,2.000
"iter4",-276.305,2.000
"iter5",-276.305,3.000
"iter6",-276.305,2.000
"iter7",-276.305,2.000
"iter8",-276.305,2.000
"iter9",-276.305,2.000
"iter10",-276.305,2.000
"iter11",-276.305,2.000
"iter12",-276.305,2.000
"iter13",-277.835,2.000
"iter14",-277.835,2.000
"iter15",-277.160,2.000
"iter16",-276.810,2.000
"iter17",-276.810,3.000
"iter18",-276.810,2.000
"iter19",-276.611,2.000
"iter20",-276.697,2.000
"iter21",0.000,1.000
"iter22",0.000,2.000
"iter23",0.000,1.000
"iter24",0.000,1.000
"iter25",0.000,1.000
"iter26",0.000,2.000
"iter27",0.000,1.000
"iter28",0.000,1.000
"iter29",0.000,1.000
"iter30",0.000,1.000
