"iter1",-232.183,3.000
"iter2",-232.495,2.000
"iter3",-232.498,3.000
"iter4",-232.501,3.000
"iter5",-232.497,3.000
"iter6",-232.489,3.000
"iter7",-232.476,2.000
"iter8",-274.101,2.000
"iter9",-274.019,3.000
"iter10",-274.090,3.000
"iter11",-274.090,2.000
"iter12",-274.090,3.000
"iter13",-260.709,2.000
"iter14",-260.405,2.000
"iter15",-260.363,2.000
"iter16",-260.371,2.000
"iter17",-265.749,2.000
"iter18",-265.588,3.000
"iter19",-272.831,3.000
"iter20",-271.645,3.000
"iter21",-268.289,2.000
"iter22",-268.153,2.000
"iter23",-266.909,2.000
"iter24",-266.894,1.000
"iter25",-266.062,1.000
"iter26",-266.018,0.000
"iter27",-261.225,0.000
"iter28",-265.563,0.000
"iter29",-262.371,0.000
"iter30",0.000,0.000
