Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic
100.0,0.05,1.0,2.0,0.0,0.58611,0.4123,6745.25847,10133.72314,0.33438,4201.0,3400.0,846.34696,4194.23487
100.0,0.05,2.0,2.0,0.0,0.64803,0.4123,6745.25847,11916.53033,0.43396,4201.0,3381.0,798.35748,4194.23487
100.0,0.05,3.0,2.0,0.0,0.59396,0.4123,6745.25847,10329.58108,0.347,4201.0,3398.0,885.39696,4194.23487
100.0,0.05,4.0,2.0,0.0,0.59396,0.4123,6745.25847,10329.58108,0.347,4201.0,3395.0,885.61142,4194.23487
100.0,0.05,5.0,2.0,0.0,0.64505,0.4123,6745.25847,11816.53033,0.42917,4201.0,3137.0,798.8838,4194.23487
100.0,0.05,6.0,2.0,0.0,0.60759,0.4123,6745.25847,10688.50692,0.36892,4201.0,3406.0,0.0,4194.23487
,,,,,,,,,,,,,5624.3331
,,,,,,,,,,,,,4828.06354
100.0,0.05,1.0,3.0,0.0,0.56772,0.43696,6293.60004,9716.54484,0.35228,4203.0,4337.0,841.58583,4200.28221
100.0,0.05,2.0,5.0,0.0,0.64305,0.43696,6293.60004,11767.07878,0.46515,4203.0,3506.0,802.81215,4200.28221
100.0,0.05,3.0,3.0,0.0,0.57623,0.43696,6293.60004,9911.79484,0.36504,4203.0,4337.0,880.53583,4200.28221
100.0,0.05,4.0,3.0,0.0,0.57628,0.43696,6293.60004,9912.86717,0.36511,4203.0,4334.0,880.86355,4200.28221
100.0,0.05,5.0,5.0,0.0,0.64828,0.43696,6293.60004,11942.07878,0.47299,4203.0,2974.0,799.49636,4200.28221
100.0,0.05,6.0,4.0,0.0,0.59364,0.43696,6293.60004,10336.26027,0.39111,4203.0,4338.0,0.0,4200.28221
,,,,,,,,,,,,,5699.24243
,,,,,,,,,,,,,5170.26905
100.0,0.05,1.0,2.0,0.0,0.58611,0.41177,6745.25847,10133.72314,0.33438,4206.0,3404.0,846.34696,4194.23487
100.0,0.05,2.0,2.0,0.0,0.64803,0.41177,6745.25847,11916.53033,0.43396,4206.0,3385.0,798.35748,4194.23487
100.0,0.05,3.0,2.0,0.0,0.59396,0.41177,6745.25847,10329.58108,0.347,4206.0,3395.0,885.39696,4194.23487
100.0,0.05,4.0,2.0,0.0,0.59396,0.41177,6745.25847,10329.58108,0.347,4206.0,3398.0,885.61142,4194.23487
100.0,0.05,5.0,2.0,0.0,0.64505,0.41177,6745.25847,11816.53033,0.42917,4206.0,3139.0,798.8838,4194.23487
100.0,0.05,6.0,2.0,0.0,0.60759,0.41177,6745.25847,10688.50692,0.36892,4206.0,3399.0,0.0,4194.23487
,,,,,,,,,,,,,5624.3331
,,,,,,,,,,,,,4828.06354
100.0,0.05,1.0,2.0,0.0,0.61301,0.43945,6458.49612,10027.26361,0.35591,4206.0,2800.0,841.34897,3880.46171
100.0,0.05,2.0,3.0,0.0,0.67771,0.43945,6458.49612,12040.16633,0.46359,4206.0,3752.0,795.46475,3880.46171
100.0,0.05,3.0,2.0,0.0,0.62056,0.43945,6458.49612,10226.76361,0.36847,4206.0,2802.0,880.39897,3880.46171
100.0,0.05,4.0,2.0,0.0,0.62056,0.43945,6458.49612,10226.76361,0.36847,4206.0,2793.0,880.61343,3880.46171
100.0,0.05,5.0,2.0,0.0,0.68036,0.43945,6458.49612,12140.16633,0.46801,4206.0,2476.0,793.88581,3880.46171
100.0,0.05,6.0,2.0,0.0,0.63593,0.43945,6458.49612,10658.67561,0.39406,4206.0,2802.0,0.0,3880.46171
,,,,,,,,,,,,,5906.97248
,,,,,,,,,,,,,5598.91538
100.0,0.05,1.0,2.0,0.0,0.61675,0.43722,6204.32836,9546.93968,0.35012,4206.0,3082.0,848.26183,3658.84171
100.0,0.05,2.0,2.0,0.0,0.6847,0.43722,6204.32836,11604.19597,0.46534,4206.0,2765.0,800.27236,3658.84171
100.0,0.05,3.0,2.0,0.0,0.62397,0.43722,6204.32836,9730.25533,0.36237,4206.0,3087.0,887.31183,3658.84171
100.0,0.05,4.0,2.0,0.0,0.62397,0.43722,6204.32836,9730.25533,0.36237,4206.0,3076.0,887.5263,3658.84171
100.0,0.05,5.0,2.0,0.0,0.68196,0.43722,6204.32836,11504.19597,0.46069,4206.0,2919.0,800.79867,3658.84171
100.0,0.05,6.0,2.0,0.0,0.63937,0.43722,6204.32836,10145.68927,0.38848,4206.0,3093.0,0.0,3658.84171
,,,,,,,,,,,,,5415.27274
,,,,,,,,,,,,,5029.8848
100.0,0.05,1.0,3.0,0.0,0.5895,0.44188,6332.34096,9846.23327,0.35688,4206.0,4285.0,839.43866,4041.90221
100.0,0.05,2.0,6.0,0.0,0.65804,0.44188,6332.34096,11819.93192,0.46427,4206.0,3824.0,802.77024,4041.90221
100.0,0.05,3.0,3.0,0.0,0.59748,0.44188,6332.34096,10041.48327,0.36938,4206.0,4286.0,878.38866,4041.90221
100.0,0.05,4.0,3.0,0.0,0.5973,0.44188,6332.34096,10037.05769,0.3691,4206.0,4285.0,878.71638,4041.90221
100.0,0.05,5.0,6.0,0.0,0.66692,0.44188,6332.34096,12134.93192,0.47817,4206.0,2636.0,797.8755,4041.90221
100.0,0.05,6.0,4.0,0.0,0.61483,0.44188,6332.34096,10493.84755,0.39657,4206.0,4287.0,0.0,4041.90221
,,,,,,,,,,,,,6038.86082
,,,,,,,,,,,,,5344.06391
100.0,0.05,1.0,3.0,0.0,0.60571,0.43436,6405.29805,10000.19213,0.35948,4206.0,4332.0,840.1448,3942.96371
100.0,0.05,2.0,5.0,0.0,0.66617,0.43436,6405.29805,11811.30462,0.4577,4206.0,3833.0,801.37111,3942.96371
100.0,0.05,3.0,3.0,0.0,0.61334,0.43436,6405.29805,10197.42954,0.37187,4206.0,4334.0,879.0948,3942.96371
100.0,0.05,4.0,3.0,0.0,0.61349,0.43436,6405.29805,10201.43057,0.37212,4206.0,4332.0,879.42251,3942.96371
100.0,0.05,5.0,5.0,0.0,0.67104,0.43436,6405.29805,11986.30462,0.46562,4206.0,3004.0,798.05532,3942.96371
100.0,0.05,6.0,4.0,0.0,0.62981,0.43436,6405.29805,10651.31769,0.39864,4206.0,4331.0,0.0,3942.96371
,,,,,,,,,,,,,5706.96923
,,,,,,,,,,,,,5115.57087
100.0,0.05,1.0,2.0,0.0,0.58228,0.4209,6541.97553,9842.31604,0.33532,4200.0,2664.0,846.74553,4111.30371
100.0,0.05,2.0,3.0,0.0,0.65211,0.4209,6541.97553,11817.82599,0.44643,4200.0,3465.0,800.86132,4111.30371
100.0,0.05,3.0,2.0,0.0,0.59466,0.4209,6541.97553,10142.74466,0.35501,4200.0,2672.0,885.79553,4111.30371
100.0,0.05,4.0,2.0,0.0,0.59466,0.4209,6541.97553,10142.74466,0.35501,4200.0,2673.0,886.01,4111.30371
100.0,0.05,5.0,3.0,0.0,0.65063,0.4209,6541.97553,11767.82599,0.44408,4200.0,3745.0,800.33501,4111.30371
100.0,0.05,6.0,2.0,0.0,0.60915,0.4209,6541.97553,10518.86405,0.37807,4200.0,2666.0,0.0,4111.30371
,,,,,,,,,,,,,5610.77231
,,,,,,,,,,,,,5355.89328
100.0,0.05,1.0,2.0,0.0,0.57943,0.42756,6498.88603,9901.35892,0.34364,4200.0,3672.0,847.41661,4164.22737
100.0,0.05,2.0,2.0,0.0,0.64465,0.42756,6498.88603,11718.56253,0.44542,4200.0,3656.0,799.42714,4164.22737
100.0,0.05,3.0,2.0,0.0,0.58875,0.42756,6498.88603,10125.79003,0.35818,4200.0,3666.0,886.46661,4164.22737
100.0,0.05,4.0,2.0,0.0,0.58875,0.42756,6498.88603,10125.79003,0.35818,4200.0,3680.0,886.68108,4164.22737
